cbsa,metro_name,yr,qtr,index_nsa,index_sa
36420,"Oklahoma City, OK",1997,1,124.33,124.69
36420,"Oklahoma City, OK",1997,2,126.82,125.44
36420,"Oklahoma City, OK",1997,3,127.25,126.12
36420,"Oklahoma City, OK",1997,4,126.52,125.83
36420,"Oklahoma City, OK",1998,1,126.00,126.26
36420,"Oklahoma City, OK",1998,2,129.20,127.94
36420,"Oklahoma City, OK",1998,3,130.57,129.39
36420,"Oklahoma City, OK",1998,4,133.41,132.68
36420,"Oklahoma City, OK",1999,1,133.33,133.49
36420,"Oklahoma City, OK",1999,2,136.01,134.77
36420,"Oklahoma City, OK",1999,3,138.68,137.51
36420,"Oklahoma City, OK",1999,4,138.76,137.92
36420,"Oklahoma City, OK",2000,1,138.97,139.07
36420,"Oklahoma City, OK",2000,2,141.30,140.08
36420,"Oklahoma City, OK",2000,3,142.28,141.08
36420,"Oklahoma City, OK",2000,4,144.30,143.47
36420,"Oklahoma City, OK",2001,1,146.12,146.15
36420,"Oklahoma City, OK",2001,2,147.25,145.98
36420,"Oklahoma City, OK",2001,3,148.90,147.65
36420,"Oklahoma City, OK",2001,4,150.23,149.43
36420,"Oklahoma City, OK",2002,1,150.72,150.74
36420,"Oklahoma City, OK",2002,2,153.58,152.24
36420,"Oklahoma City, OK",2002,3,154.91,153.49
36420,"Oklahoma City, OK",2002,4,157.03,156.35
36420,"Oklahoma City, OK",2003,1,158.30,158.36
36420,"Oklahoma City, OK",2003,2,162.19,160.65
36420,"Oklahoma City, OK",2003,3,164.52,162.87
36420,"Oklahoma City, OK",2003,4,164.34,163.85
36420,"Oklahoma City, OK",2004,1,166.70,166.84
36420,"Oklahoma City, OK",2004,2,171.84,170.09
36420,"Oklahoma City, OK",2004,3,171.20,169.26
36420,"Oklahoma City, OK",2004,4,174.65,174.39
36420,"Oklahoma City, OK",2005,1,175.92,176.24
36420,"Oklahoma City, OK",2005,2,180.79,178.72
36420,"Oklahoma City, OK",2005,3,184.85,182.55
36420,"Oklahoma City, OK",2005,4,184.54,184.52
36420,"Oklahoma City, OK",2006,1,186.86,187.47
36420,"Oklahoma City, OK",2006,2,191.84,189.34
36420,"Oklahoma City, OK",2006,3,192.66,190.04
36420,"Oklahoma City, OK",2006,4,191.58,191.74
36420,"Oklahoma City, OK",2007,1,194.94,196.06
36420,"Oklahoma City, OK",2007,2,198.89,195.76
36420,"Oklahoma City, OK",2007,3,199.31,196.50
36420,"Oklahoma City, OK",2007,4,199.88,200.19
36420,"Oklahoma City, OK",2008,1,193.49,195.13
36420,"Oklahoma City, OK",2008,2,198.60,194.89
36420,"Oklahoma City, OK",2008,3,198.27,195.48
36420,"Oklahoma City, OK",2008,4,191.96,192.23
36420,"Oklahoma City, OK",2009,1,193.85,196.12
36420,"Oklahoma City, OK",2009,2,200.89,196.48
36420,"Oklahoma City, OK",2009,3,199.69,196.98
36420,"Oklahoma City, OK",2009,4,196.60,196.94
36420,"Oklahoma City, OK",2010,1,193.47,196.05
36420,"Oklahoma City, OK",2010,2,203.83,198.94
36420,"Oklahoma City, OK",2010,3,199.81,197.21
36420,"Oklahoma City, OK",2010,4,196.23,196.68
36420,"Oklahoma City, OK",2011,1,191.62,194.13
36420,"Oklahoma City, OK",2011,2,198.49,193.65
36420,"Oklahoma City, OK",2011,3,195.48,192.99
36420,"Oklahoma City, OK",2011,4,193.96,194.68
36420,"Oklahoma City, OK",2012,1,191.58,193.49
36420,"Oklahoma City, OK",2012,2,203.75,199.26
36420,"Oklahoma City, OK",2012,3,203.84,201.17
36420,"Oklahoma City, OK",2012,4,203.79,204.65
36420,"Oklahoma City, OK",2013,1,207.83,209.23
36420,"Oklahoma City, OK",2013,2,214.81,210.82
36420,"Oklahoma City, OK",2013,3,212.94,209.92
36420,"Oklahoma City, OK",2013,4,208.03,209.08
36420,"Oklahoma City, OK",2014,1,215.40,216.06
36420,"Oklahoma City, OK",2014,2,215.88,212.76
36420,"Oklahoma City, OK",2014,3,221.00,217.50
36420,"Oklahoma City, OK",2014,4,218.78,220.02
36420,"Oklahoma City, OK",2015,1,223.53,223.69
36420,"Oklahoma City, OK",2015,2,225.81,223.20
36420,"Oklahoma City, OK",2015,3,232.74,228.78
36420,"Oklahoma City, OK",2015,4,233.61,235.05
36420,"Oklahoma City, OK",2016,1,230.25,230.04
36420,"Oklahoma City, OK",2016,2,235.18,232.92
36420,"Oklahoma City, OK",2016,3,238.04,233.79
36420,"Oklahoma City, OK",2016,4,235.57,236.98
36420,"Oklahoma City, OK",2017,1,241.13,240.99
36420,"Oklahoma City, OK",2017,2,245.52,243.11
36420,"Oklahoma City, OK",2017,3,250.97,246.56
36420,"Oklahoma City, OK",2017,4,243.37,244.68
36420,"Oklahoma City, OK",2018,1,248.51,248.65
36420,"Oklahoma City, OK",2018,2,254.48,251.66
36420,"Oklahoma City, OK",2018,3,256.45,252.07
36420,"Oklahoma City, OK",2018,4,254.57,255.88
36420,"Oklahoma City, OK",2019,1,259.68,260.22
36420,"Oklahoma City, OK",2019,2,263.04,259.50
36420,"Oklahoma City, OK",2019,3,269.44,265.26
36420,"Oklahoma City, OK",2019,4,267.78,268.90
36420,"Oklahoma City, OK",2020,1,272.37,273.45
36420,"Oklahoma City, OK",2020,2,281.79,277.35
36420,"Oklahoma City, OK",2020,3,289.04,284.93
36420,"Oklahoma City, OK",2020,4,293.28,294.25
36420,"Oklahoma City, OK",2021,1,297.40,299.12
36420,"Oklahoma City, OK",2021,2,320.61,314.87
36420,"Oklahoma City, OK",2021,3,330.58,326.37
36420,"Oklahoma City, OK",2021,4,336.88,337.59
36420,"Oklahoma City, OK",2022,1,349.72,352.31
36420,"Oklahoma City, OK",2022,2,367.48,360.41
36420,"Oklahoma City, OK",2022,3,364.36,359.87
36420,"Oklahoma City, OK",2022,4,370.25,371.05
36420,"Oklahoma City, OK",2023,1,366.14,368.94
36420,"Oklahoma City, OK",2023,2,388.83,381.09
36420,"Oklahoma City, OK",2023,3,392.04,387.43
36420,"Oklahoma City, OK",2023,4,387.67,388.44
36420,"Oklahoma City, OK",2024,1,388.41,391.36
36420,"Oklahoma City, OK",2024,2,396.95,389.11
36420,"Oklahoma City, OK",2024,3,398.81,394.06
36540,"Omaha-Council Bluffs, NE-IA",1991,1,100.00,100.00
36540,"Omaha-Council Bluffs, NE-IA",1991,2,103.07,102.44
36540,"Omaha-Council Bluffs, NE-IA",1991,3,103.51,102.94
36540,"Omaha-Council Bluffs, NE-IA",1991,4,102.56,102.32
36540,"Omaha-Council Bluffs, NE-IA",1992,1,106.98,106.97
36540,"Omaha-Council Bluffs, NE-IA",1992,2,108.37,107.72
36540,"Omaha-Council Bluffs, NE-IA",1992,3,110.01,109.37
36540,"Omaha-Council Bluffs, NE-IA",1992,4,111.19,110.96
36540,"Omaha-Council Bluffs, NE-IA",1993,1,112.46,112.41
36540,"Omaha-Council Bluffs, NE-IA",1993,2,114.19,113.56
36540,"Omaha-Council Bluffs, NE-IA",1993,3,116.25,115.53
36540,"Omaha-Council Bluffs, NE-IA",1993,4,119.71,119.51
36540,"Omaha-Council Bluffs, NE-IA",1994,1,119.24,119.15
36540,"Omaha-Council Bluffs, NE-IA",1994,2,120.47,119.79
36540,"Omaha-Council Bluffs, NE-IA",1994,3,122.41,121.68
36540,"Omaha-Council Bluffs, NE-IA",1994,4,122.38,122.20
36540,"Omaha-Council Bluffs, NE-IA",1995,1,124.01,123.88
36540,"Omaha-Council Bluffs, NE-IA",1995,2,126.32,125.59
36540,"Omaha-Council Bluffs, NE-IA",1995,3,128.14,127.41
36540,"Omaha-Council Bluffs, NE-IA",1995,4,129.04,128.85
36540,"Omaha-Council Bluffs, NE-IA",1996,1,131.15,131.01
36540,"Omaha-Council Bluffs, NE-IA",1996,2,134.20,133.34
36540,"Omaha-Council Bluffs, NE-IA",1996,3,135.87,135.18
36540,"Omaha-Council Bluffs, NE-IA",1996,4,136.41,136.23
36540,"Omaha-Council Bluffs, NE-IA",1997,1,138.89,138.76
36540,"Omaha-Council Bluffs, NE-IA",1997,2,142.52,141.54
36540,"Omaha-Council Bluffs, NE-IA",1997,3,142.37,141.65
36540,"Omaha-Council Bluffs, NE-IA",1997,4,145.13,144.97
36540,"Omaha-Council Bluffs, NE-IA",1998,1,148.00,147.94
36540,"Omaha-Council Bluffs, NE-IA",1998,2,147.72,146.62
36540,"Omaha-Council Bluffs, NE-IA",1998,3,149.27,148.43
36540,"Omaha-Council Bluffs, NE-IA",1998,4,153.90,153.81
36540,"Omaha-Council Bluffs, NE-IA",1999,1,154.49,154.48
36540,"Omaha-Council Bluffs, NE-IA",1999,2,157.02,155.89
36540,"Omaha-Council Bluffs, NE-IA",1999,3,158.34,157.23
36540,"Omaha-Council Bluffs, NE-IA",1999,4,157.61,157.63
36540,"Omaha-Council Bluffs, NE-IA",2000,1,159.16,159.23
36540,"Omaha-Council Bluffs, NE-IA",2000,2,163.16,162.07
36540,"Omaha-Council Bluffs, NE-IA",2000,3,164.41,162.96
36540,"Omaha-Council Bluffs, NE-IA",2000,4,162.71,162.86
36540,"Omaha-Council Bluffs, NE-IA",2001,1,163.37,163.48
36540,"Omaha-Council Bluffs, NE-IA",2001,2,168.21,167.22
36540,"Omaha-Council Bluffs, NE-IA",2001,3,169.41,167.64
36540,"Omaha-Council Bluffs, NE-IA",2001,4,167.64,167.89
36540,"Omaha-Council Bluffs, NE-IA",2002,1,170.03,170.19
36540,"Omaha-Council Bluffs, NE-IA",2002,2,172.10,171.20
36540,"Omaha-Council Bluffs, NE-IA",2002,3,176.45,174.39
36540,"Omaha-Council Bluffs, NE-IA",2002,4,175.91,176.25
36540,"Omaha-Council Bluffs, NE-IA",2003,1,177.42,177.60
36540,"Omaha-Council Bluffs, NE-IA",2003,2,179.82,178.98
36540,"Omaha-Council Bluffs, NE-IA",2003,3,182.61,180.35
36540,"Omaha-Council Bluffs, NE-IA",2003,4,183.69,183.99
36540,"Omaha-Council Bluffs, NE-IA",2004,1,185.45,185.84
36540,"Omaha-Council Bluffs, NE-IA",2004,2,186.44,185.51
36540,"Omaha-Council Bluffs, NE-IA",2004,3,191.66,189.19
36540,"Omaha-Council Bluffs, NE-IA",2004,4,191.08,191.31
36540,"Omaha-Council Bluffs, NE-IA",2005,1,192.90,193.67
36540,"Omaha-Council Bluffs, NE-IA",2005,2,194.87,193.61
36540,"Omaha-Council Bluffs, NE-IA",2005,3,197.51,194.92
36540,"Omaha-Council Bluffs, NE-IA",2005,4,194.26,194.45
36540,"Omaha-Council Bluffs, NE-IA",2006,1,195.83,197.16
36540,"Omaha-Council Bluffs, NE-IA",2006,2,200.50,198.67
36540,"Omaha-Council Bluffs, NE-IA",2006,3,202.38,199.67
36540,"Omaha-Council Bluffs, NE-IA",2006,4,200.36,200.69
36540,"Omaha-Council Bluffs, NE-IA",2007,1,196.82,198.63
36540,"Omaha-Council Bluffs, NE-IA",2007,2,201.47,199.02
36540,"Omaha-Council Bluffs, NE-IA",2007,3,200.98,198.33
36540,"Omaha-Council Bluffs, NE-IA",2007,4,196.27,196.75
36540,"Omaha-Council Bluffs, NE-IA",2008,1,191.08,193.17
36540,"Omaha-Council Bluffs, NE-IA",2008,2,193.19,190.35
36540,"Omaha-Council Bluffs, NE-IA",2008,3,190.05,187.57
36540,"Omaha-Council Bluffs, NE-IA",2008,4,187.16,187.87
36540,"Omaha-Council Bluffs, NE-IA",2009,1,186.23,188.33
36540,"Omaha-Council Bluffs, NE-IA",2009,2,195.32,192.12
36540,"Omaha-Council Bluffs, NE-IA",2009,3,195.43,192.98
36540,"Omaha-Council Bluffs, NE-IA",2009,4,190.60,191.50
36540,"Omaha-Council Bluffs, NE-IA",2010,1,189.06,191.09
36540,"Omaha-Council Bluffs, NE-IA",2010,2,192.56,189.32
36540,"Omaha-Council Bluffs, NE-IA",2010,3,187.69,185.41
36540,"Omaha-Council Bluffs, NE-IA",2010,4,182.58,183.58
36540,"Omaha-Council Bluffs, NE-IA",2011,1,180.90,182.57
36540,"Omaha-Council Bluffs, NE-IA",2011,2,184.04,181.06
36540,"Omaha-Council Bluffs, NE-IA",2011,3,186.11,183.95
36540,"Omaha-Council Bluffs, NE-IA",2011,4,181.08,182.06
36540,"Omaha-Council Bluffs, NE-IA",2012,1,182.71,184.08
36540,"Omaha-Council Bluffs, NE-IA",2012,2,189.42,186.69
36540,"Omaha-Council Bluffs, NE-IA",2012,3,190.16,187.94
36540,"Omaha-Council Bluffs, NE-IA",2012,4,189.42,190.39
36540,"Omaha-Council Bluffs, NE-IA",2013,1,190.22,191.39
36540,"Omaha-Council Bluffs, NE-IA",2013,2,196.49,193.99
36540,"Omaha-Council Bluffs, NE-IA",2013,3,197.23,194.88
36540,"Omaha-Council Bluffs, NE-IA",2013,4,199.04,200.05
36540,"Omaha-Council Bluffs, NE-IA",2014,1,198.74,199.74
36540,"Omaha-Council Bluffs, NE-IA",2014,2,201.46,199.10
36540,"Omaha-Council Bluffs, NE-IA",2014,3,204.10,201.66
36540,"Omaha-Council Bluffs, NE-IA",2014,4,202.09,203.16
36540,"Omaha-Council Bluffs, NE-IA",2015,1,206.08,206.94
36540,"Omaha-Council Bluffs, NE-IA",2015,2,210.76,208.30
36540,"Omaha-Council Bluffs, NE-IA",2015,3,215.05,212.56
36540,"Omaha-Council Bluffs, NE-IA",2015,4,212.42,213.73
36540,"Omaha-Council Bluffs, NE-IA",2016,1,213.77,214.43
36540,"Omaha-Council Bluffs, NE-IA",2016,2,222.17,219.49
36540,"Omaha-Council Bluffs, NE-IA",2016,3,226.78,224.27
36540,"Omaha-Council Bluffs, NE-IA",2016,4,223.91,225.51
36540,"Omaha-Council Bluffs, NE-IA",2017,1,231.41,231.95
36540,"Omaha-Council Bluffs, NE-IA",2017,2,236.75,233.66
36540,"Omaha-Council Bluffs, NE-IA",2017,3,237.71,235.26
36540,"Omaha-Council Bluffs, NE-IA",2017,4,239.68,241.63
36540,"Omaha-Council Bluffs, NE-IA",2018,1,245.79,246.21
36540,"Omaha-Council Bluffs, NE-IA",2018,2,254.63,250.94
36540,"Omaha-Council Bluffs, NE-IA",2018,3,255.53,253.25
36540,"Omaha-Council Bluffs, NE-IA",2018,4,254.18,256.34
36540,"Omaha-Council Bluffs, NE-IA",2019,1,259.58,260.01
36540,"Omaha-Council Bluffs, NE-IA",2019,2,267.31,263.03
36540,"Omaha-Council Bluffs, NE-IA",2019,3,272.45,270.30
36540,"Omaha-Council Bluffs, NE-IA",2019,4,267.08,269.50
36540,"Omaha-Council Bluffs, NE-IA",2020,1,275.96,276.48
36540,"Omaha-Council Bluffs, NE-IA",2020,2,285.86,280.81
36540,"Omaha-Council Bluffs, NE-IA",2020,3,293.56,291.42
36540,"Omaha-Council Bluffs, NE-IA",2020,4,299.62,302.55
36540,"Omaha-Council Bluffs, NE-IA",2021,1,311.61,312.39
36540,"Omaha-Council Bluffs, NE-IA",2021,2,330.61,324.17
36540,"Omaha-Council Bluffs, NE-IA",2021,3,336.43,334.07
36540,"Omaha-Council Bluffs, NE-IA",2021,4,343.70,347.47
36540,"Omaha-Council Bluffs, NE-IA",2022,1,357.50,358.57
36540,"Omaha-Council Bluffs, NE-IA",2022,2,375.57,367.54
36540,"Omaha-Council Bluffs, NE-IA",2022,3,375.43,372.95
36540,"Omaha-Council Bluffs, NE-IA",2022,4,374.30,378.84
36540,"Omaha-Council Bluffs, NE-IA",2023,1,383.23,384.46
36540,"Omaha-Council Bluffs, NE-IA",2023,2,403.09,393.83
36540,"Omaha-Council Bluffs, NE-IA",2023,3,404.06,401.54
36540,"Omaha-Council Bluffs, NE-IA",2023,4,396.02,401.21
36540,"Omaha-Council Bluffs, NE-IA",2024,1,407.66,408.99
36540,"Omaha-Council Bluffs, NE-IA",2024,2,420.49,410.46
36540,"Omaha-Council Bluffs, NE-IA",2024,3,412.77,410.22
36740,"Orlando-Kissimmee-Sanford, FL",1991,1,100.00,100.00
36740,"Orlando-Kissimmee-Sanford, FL",1991,2,100.87,100.52
36740,"Orlando-Kissimmee-Sanford, FL",1991,3,99.92,99.56
36740,"Orlando-Kissimmee-Sanford, FL",1991,4,99.48,99.44
36740,"Orlando-Kissimmee-Sanford, FL",1992,1,100.72,100.69
36740,"Orlando-Kissimmee-Sanford, FL",1992,2,100.01,99.69
36740,"Orlando-Kissimmee-Sanford, FL",1992,3,101.22,100.84
36740,"Orlando-Kissimmee-Sanford, FL",1992,4,100.83,100.81
36740,"Orlando-Kissimmee-Sanford, FL",1993,1,101.07,101.01
36740,"Orlando-Kissimmee-Sanford, FL",1993,2,101.96,101.67
36740,"Orlando-Kissimmee-Sanford, FL",1993,3,102.21,101.82
36740,"Orlando-Kissimmee-Sanford, FL",1993,4,102.98,102.96
36740,"Orlando-Kissimmee-Sanford, FL",1994,1,103.02,102.92
36740,"Orlando-Kissimmee-Sanford, FL",1994,2,102.89,102.60
36740,"Orlando-Kissimmee-Sanford, FL",1994,3,103.68,103.30
36740,"Orlando-Kissimmee-Sanford, FL",1994,4,103.41,103.40
36740,"Orlando-Kissimmee-Sanford, FL",1995,1,103.44,103.31
36740,"Orlando-Kissimmee-Sanford, FL",1995,2,103.80,103.53
36740,"Orlando-Kissimmee-Sanford, FL",1995,3,104.20,103.82
36740,"Orlando-Kissimmee-Sanford, FL",1995,4,103.56,103.58
36740,"Orlando-Kissimmee-Sanford, FL",1996,1,105.15,104.99
36740,"Orlando-Kissimmee-Sanford, FL",1996,2,105.06,104.79
36740,"Orlando-Kissimmee-Sanford, FL",1996,3,106.70,106.30
36740,"Orlando-Kissimmee-Sanford, FL",1996,4,106.42,106.47
36740,"Orlando-Kissimmee-Sanford, FL",1997,1,107.11,106.93
36740,"Orlando-Kissimmee-Sanford, FL",1997,2,108.03,107.73
36740,"Orlando-Kissimmee-Sanford, FL",1997,3,108.85,108.43
36740,"Orlando-Kissimmee-Sanford, FL",1997,4,110.06,110.18
36740,"Orlando-Kissimmee-Sanford, FL",1998,1,111.79,111.57
36740,"Orlando-Kissimmee-Sanford, FL",1998,2,112.15,111.82
36740,"Orlando-Kissimmee-Sanford, FL",1998,3,114.05,113.59
36740,"Orlando-Kissimmee-Sanford, FL",1998,4,115.59,115.76
36740,"Orlando-Kissimmee-Sanford, FL",1999,1,117.45,117.25
36740,"Orlando-Kissimmee-Sanford, FL",1999,2,119.69,119.28
36740,"Orlando-Kissimmee-Sanford, FL",1999,3,121.17,120.66
36740,"Orlando-Kissimmee-Sanford, FL",1999,4,122.69,122.93
36740,"Orlando-Kissimmee-Sanford, FL",2000,1,125.44,125.24
36740,"Orlando-Kissimmee-Sanford, FL",2000,2,128.56,128.05
36740,"Orlando-Kissimmee-Sanford, FL",2000,3,130.54,129.98
36740,"Orlando-Kissimmee-Sanford, FL",2000,4,131.63,131.93
36740,"Orlando-Kissimmee-Sanford, FL",2001,1,135.67,135.53
36740,"Orlando-Kissimmee-Sanford, FL",2001,2,137.86,137.23
36740,"Orlando-Kissimmee-Sanford, FL",2001,3,140.89,140.25
36740,"Orlando-Kissimmee-Sanford, FL",2001,4,142.89,143.29
36740,"Orlando-Kissimmee-Sanford, FL",2002,1,145.88,145.79
36740,"Orlando-Kissimmee-Sanford, FL",2002,2,150.46,149.67
36740,"Orlando-Kissimmee-Sanford, FL",2002,3,152.59,151.84
36740,"Orlando-Kissimmee-Sanford, FL",2002,4,153.96,154.47
36740,"Orlando-Kissimmee-Sanford, FL",2003,1,158.97,158.98
36740,"Orlando-Kissimmee-Sanford, FL",2003,2,161.70,160.71
36740,"Orlando-Kissimmee-Sanford, FL",2003,3,166.82,165.94
36740,"Orlando-Kissimmee-Sanford, FL",2003,4,170.76,171.44
36740,"Orlando-Kissimmee-Sanford, FL",2004,1,175.98,176.07
36740,"Orlando-Kissimmee-Sanford, FL",2004,2,185.88,184.62
36740,"Orlando-Kissimmee-Sanford, FL",2004,3,193.42,192.34
36740,"Orlando-Kissimmee-Sanford, FL",2004,4,202.31,203.15
36740,"Orlando-Kissimmee-Sanford, FL",2005,1,217.59,217.84
36740,"Orlando-Kissimmee-Sanford, FL",2005,2,236.70,235.05
36740,"Orlando-Kissimmee-Sanford, FL",2005,3,257.85,256.29
36740,"Orlando-Kissimmee-Sanford, FL",2005,4,269.61,270.78
36740,"Orlando-Kissimmee-Sanford, FL",2006,1,280.28,280.61
36740,"Orlando-Kissimmee-Sanford, FL",2006,2,285.95,284.13
36740,"Orlando-Kissimmee-Sanford, FL",2006,3,284.01,282.07
36740,"Orlando-Kissimmee-Sanford, FL",2006,4,281.74,282.92
36740,"Orlando-Kissimmee-Sanford, FL",2007,1,285.21,285.64
36740,"Orlando-Kissimmee-Sanford, FL",2007,2,286.30,284.64
36740,"Orlando-Kissimmee-Sanford, FL",2007,3,276.63,274.50
36740,"Orlando-Kissimmee-Sanford, FL",2007,4,259.23,260.37
36740,"Orlando-Kissimmee-Sanford, FL",2008,1,239.53,239.91
36740,"Orlando-Kissimmee-Sanford, FL",2008,2,226.96,225.76
36740,"Orlando-Kissimmee-Sanford, FL",2008,3,211.42,209.64
36740,"Orlando-Kissimmee-Sanford, FL",2008,4,195.58,196.49
36740,"Orlando-Kissimmee-Sanford, FL",2009,1,188.31,188.65
36740,"Orlando-Kissimmee-Sanford, FL",2009,2,181.85,180.83
36740,"Orlando-Kissimmee-Sanford, FL",2009,3,174.49,173.01
36740,"Orlando-Kissimmee-Sanford, FL",2009,4,169.10,169.96
36740,"Orlando-Kissimmee-Sanford, FL",2010,1,164.34,164.59
36740,"Orlando-Kissimmee-Sanford, FL",2010,2,158.42,157.52
36740,"Orlando-Kissimmee-Sanford, FL",2010,3,160.56,159.22
36740,"Orlando-Kissimmee-Sanford, FL",2010,4,149.46,150.23
36740,"Orlando-Kissimmee-Sanford, FL",2011,1,145.44,145.63
36740,"Orlando-Kissimmee-Sanford, FL",2011,2,141.96,141.18
36740,"Orlando-Kissimmee-Sanford, FL",2011,3,145.98,144.76
36740,"Orlando-Kissimmee-Sanford, FL",2011,4,145.76,146.52
36740,"Orlando-Kissimmee-Sanford, FL",2012,1,148.90,149.02
36740,"Orlando-Kissimmee-Sanford, FL",2012,2,153.11,152.37
36740,"Orlando-Kissimmee-Sanford, FL",2012,3,159.00,157.66
36740,"Orlando-Kissimmee-Sanford, FL",2012,4,164.71,165.51
36740,"Orlando-Kissimmee-Sanford, FL",2013,1,164.22,164.37
36740,"Orlando-Kissimmee-Sanford, FL",2013,2,178.24,177.42
36740,"Orlando-Kissimmee-Sanford, FL",2013,3,182.25,180.65
36740,"Orlando-Kissimmee-Sanford, FL",2013,4,181.00,181.95
36740,"Orlando-Kissimmee-Sanford, FL",2014,1,186.63,186.77
36740,"Orlando-Kissimmee-Sanford, FL",2014,2,191.34,190.41
36740,"Orlando-Kissimmee-Sanford, FL",2014,3,192.87,191.22
36740,"Orlando-Kissimmee-Sanford, FL",2014,4,195.45,196.47
36740,"Orlando-Kissimmee-Sanford, FL",2015,1,203.14,203.33
36740,"Orlando-Kissimmee-Sanford, FL",2015,2,206.35,205.18
36740,"Orlando-Kissimmee-Sanford, FL",2015,3,211.66,210.00
36740,"Orlando-Kissimmee-Sanford, FL",2015,4,220.23,221.43
36740,"Orlando-Kissimmee-Sanford, FL",2016,1,218.94,219.09
36740,"Orlando-Kissimmee-Sanford, FL",2016,2,226.32,224.89
36740,"Orlando-Kissimmee-Sanford, FL",2016,3,233.60,231.98
36740,"Orlando-Kissimmee-Sanford, FL",2016,4,233.17,234.41
36740,"Orlando-Kissimmee-Sanford, FL",2017,1,240.27,240.35
36740,"Orlando-Kissimmee-Sanford, FL",2017,2,246.11,244.54
36740,"Orlando-Kissimmee-Sanford, FL",2017,3,250.15,248.51
36740,"Orlando-Kissimmee-Sanford, FL",2017,4,255.05,256.32
36740,"Orlando-Kissimmee-Sanford, FL",2018,1,259.44,259.55
36740,"Orlando-Kissimmee-Sanford, FL",2018,2,270.78,269.19
36740,"Orlando-Kissimmee-Sanford, FL",2018,3,275.28,273.30
36740,"Orlando-Kissimmee-Sanford, FL",2018,4,272.37,273.63
36740,"Orlando-Kissimmee-Sanford, FL",2019,1,279.77,280.12
36740,"Orlando-Kissimmee-Sanford, FL",2019,2,286.78,285.17
36740,"Orlando-Kissimmee-Sanford, FL",2019,3,290.71,288.36
36740,"Orlando-Kissimmee-Sanford, FL",2019,4,294.53,295.80
36740,"Orlando-Kissimmee-Sanford, FL",2020,1,300.67,301.40
36740,"Orlando-Kissimmee-Sanford, FL",2020,2,304.20,302.47
36740,"Orlando-Kissimmee-Sanford, FL",2020,3,308.59,305.86
36740,"Orlando-Kissimmee-Sanford, FL",2020,4,321.21,322.55
36740,"Orlando-Kissimmee-Sanford, FL",2021,1,333.47,334.59
36740,"Orlando-Kissimmee-Sanford, FL",2021,2,350.56,348.50
36740,"Orlando-Kissimmee-Sanford, FL",2021,3,371.90,368.43
36740,"Orlando-Kissimmee-Sanford, FL",2021,4,387.82,389.47
36740,"Orlando-Kissimmee-Sanford, FL",2022,1,416.97,418.45
36740,"Orlando-Kissimmee-Sanford, FL",2022,2,436.96,434.49
36740,"Orlando-Kissimmee-Sanford, FL",2022,3,450.88,446.50
36740,"Orlando-Kissimmee-Sanford, FL",2022,4,447.70,449.51
36740,"Orlando-Kissimmee-Sanford, FL",2023,1,442.24,443.98
36740,"Orlando-Kissimmee-Sanford, FL",2023,2,457.56,455.16
36740,"Orlando-Kissimmee-Sanford, FL",2023,3,471.87,466.97
36740,"Orlando-Kissimmee-Sanford, FL",2023,4,468.83,470.65
36740,"Orlando-Kissimmee-Sanford, FL",2024,1,470.74,472.92
36740,"Orlando-Kissimmee-Sanford, FL",2024,2,488.19,485.65
36740,"Orlando-Kissimmee-Sanford, FL",2024,3,493.61,488.06
37100,"Oxnard-Thousand Oaks-Ventura, CA",1991,1,100.00,100.00
37100,"Oxnard-Thousand Oaks-Ventura, CA",1991,2,99.33,99.42
